Categoria,Ciudad,Pais/Región,Nombre del Cliente,Proveedor,Fecha de Orden,ID Orden,Codigo Postal,Nombre de Producto,Region,Segmento,Fecha de Envio,Modo de Envio,Estado/Provincia,Sub-Categoria,Descuento,Ganancia,Cantidad,Ventas
Tecnología,Decatur,United States,Cassandra Brandow,Anker,13/11/2022,US-2022-102904,35601,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Sur,Consumidor,20/11/2022,Standard Class,Alabama,Accesorios,0,23.992,8,239.92
Tecnología,Springfield,United States,Sean Braxton,SanDisk,13/11/2022,US-2022-165344,45503,SanDisk Cruzer 32 GB USB Flash Drive,Este,Corporativo,15/11/2022,First Class,Ohio,Accesorios,0.2,9.1296,4,60.864
Tecnología,Yonkers,United States,Alan Dominguez,KeyTronic,13/11/2022,US-2022-160416,10701,KeyTronic 6101 Series - Keyboard - Black,Este,Home Office,18/11/2022,Second Class,New York,Accesorios,0,70.5028,4,163.96
Tecnología,Springfield,United States,Sean Braxton,Epson,13/11/2022,US-2022-165344,45503,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Este,Corporativo,15/11/2022,First Class,Ohio,Maquinas,0.7,-935.9595,7,652.995
Tecnología,Dublin,United States,Ken Lonsdale,Samsung,13/11/2022,US-2022-140312,94568,Samsung Replacement EH64AVFWE Premium Headset,Oeste,Consumidor,19/11/2022,Standard Class,California,Telefonos,0.2,1.375,5,22
Tecnología,Buffalo,United States,Stefania Perrino,Other,13/11/2022,US-2022-112844,14215,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Este,Corporativo,16/11/2022,Second Class,New York,Telefonos,0,12.208,4,43.6
Tecnología,New York City,United States,Ken Brennan,Nokia,13/11/2022,US-2022-159156,10009,Nokia Lumia 925,Este,Corporativo,16/11/2022,First Class,New York,Telefonos,0,163.787,5,629.95
Muebles,San Francisco,United States,Lindsay Williams,Global,14/11/2022,US-2022-152142,94110,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Oeste,Corporativo,19/11/2022,Standard Class,California,Sillas,0.2,28.1372,2,321.568
Suministros de Oficina,Los Angeles,United States,Joe Elijah,Newell,14/11/2022,US-2022-124261,90049,Newell 347,Oeste,Consumidor,19/11/2022,Standard Class,California,Arte,0,9.9296,8,34.24
Suministros de Oficina,Pasadena,United States,Xylona Preis,Boston,14/11/2022,US-2022-136679,77506,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Central,Consumidor,18/11/2022,Standard Class,Texas,Arte,0.2,4.504,2,45.04
Suministros de Oficina,Grove City,United States,Clytie Kelty,Other,14/11/2022,US-2022-138611,43123,Prestige Round Ring Binders,Este,Consumidor,17/11/2022,Second Class,Ohio,Portafolio,0.7,-2.7968,2,3.648
Suministros de Oficina,New York City,United States,Frank Olsen,3M,14/11/2022,US-2022-106943,10035,3M Organizer Strips,Este,Consumidor,19/11/2022,Standard Class,New York,Portafolio,0.2,3.024,2,8.64
Suministros de Oficina,Houston,United States,Toby Carlisle,Wilson Jones,14/11/2022,US-2022-142489,77095,Wilson Jones Legal Size Ring Binders,Central,Consumidor,16/11/2022,Second Class,Texas,Portafolio,0.8,-32.985,5,21.99
Suministros de Oficina,Minneapolis,United States,Arthur Wiediger,Other,14/11/2022,US-2022-118157,55407,Security-Tint Envelopes,Central,Home Office,17/11/2022,First Class,Minnesota,Sobres,0,7.4872,2,15.28
Suministros de Oficina,Watertown,United States,Pauline Webber,Other,14/11/2022,US-2022-137323,13601,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Este,Corporativo,18/11/2022,Second Class,New York,Almacenamiento,0,25.0536,6,96.36
Tecnología,Pasadena,United States,Xylona Preis,Other,14/11/2022,US-2022-136679,77506,V7 USB Numeric Keypad,Central,Consumidor,18/11/2022,Standard Class,Texas,Accesorios,0.2,-27.2922,6,167.952
Tecnología,Grove City,United States,Clytie Kelty,Other,14/11/2022,US-2022-138611,43123,PureGear Roll-On Screen Protector,Este,Consumidor,17/11/2022,Second Class,Ohio,Telefonos,0.4,15.992,10,119.94
Suministros de Oficina,Montreal,Canada,Scott Cohen,Avery,14/11/2022,CA-2022-154121,H1A,Avery Fluorescent Highlighter Four-Color Set,Este,Corporativo,18/11/2022,Standard Class,Quebec,Arte,0,2,2,6.68
Muebles,Miramar,United States,Dana Kaydos,Tenex,15/11/2022,US-2022-108112,33023,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Sur,Consumidor,20/11/2022,Standard Class,Florida,Muebleria,0.2,0,4,339.136
Muebles,Miramar,United States,Dana Kaydos,Howard Miller,15/11/2022,US-2022-108112,33023,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Sur,Consumidor,20/11/2022,Standard Class,Florida,Muebleria,0.2,55.016,4,220.064
Muebles,Roseville,United States,Mick Brown,DAX,16/11/2022,US-2022-122945,95661,DAX Cubicle Frames - 8x10,Oeste,Consumidor,22/11/2022,Standard Class,California,Muebleria,0,5.193,3,17.31
Muebles,Los Angeles,United States,Lena Creighton,Eldon,16/11/2022,US-2022-157448,90049,Eldon Image Series Black Desk Accessories,Oeste,Consumidor,20/11/2022,Standard Class,California,Muebleria,0,4.4712,3,12.42
Muebles,Los Angeles,United States,Lena Creighton,Eldon,16/11/2022,US-2022-157448,90049,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Oeste,Consumidor,20/11/2022,Standard Class,California,Muebleria,0,23.988,3,119.94
Muebles,Seattle,United States,Chris Cortes,Tenex,16/11/2022,US-2022-107888,98103,"Tenex ""The Solids"" Textured Chair Mats",Oeste,Consumidor,19/11/2022,First Class,Washington,Muebleria,0,23.7864,2,139.92
Suministros de Oficina,Escondido,United States,Eileen Kiefer,Newell,16/11/2022,US-2022-108091,92025,Newell 328,Oeste,Home Office,21/11/2022,Standard Class,California,Arte,0,6.0736,4,23.36
Suministros de Oficina,Bowling Green,United States,Bill Stewart,Panasonic,16/11/2022,US-2022-160633,43402,Panasonic KP-380BK Classic Electric Pencil Sharpener,Este,Corporativo,21/11/2022,Standard Class,Ohio,Arte,0.2,5.397,3,86.352
Suministros de Oficina,Elyria,United States,Brian Moss,Other,16/11/2022,US-2022-121678,44035,Prestige Round Ring Binders,Este,Corporativo,20/11/2022,Second Class,Ohio,Portafolio,0.7,-1.3984,1,1.824
Suministros de Oficina,Seattle,United States,Chris Cortes,Xerox,16/11/2022,US-2022-107888,98103,Xerox 1933,Oeste,Consumidor,19/11/2022,First Class,Washington,Papel,0,34.6296,6,73.68
Suministros de Oficina,New York City,United States,Christy Brittain,Other,16/11/2022,US-2022-157896,10009,Tops Green Bar Computer Printout Paper,Este,Consumidor,16/11/2022,Mismo Dia,New York,Papel,0,73.41,3,146.82
Suministros de Oficina,San Diego,United States,Scott Williamson,Tennsco,16/11/2022,US-2022-137022,92105,Tennsco Regal Shelving Units,Oeste,Consumidor,22/11/2022,Standard Class,California,Almacenamiento,0,24.3384,8,811.28
Suministros de Oficina,Fresno,United States,Jay Kimmel,Eldon,16/11/2022,US-2022-100601,93727,Eldon Shelf Savers Cubes and Bins,Oeste,Consumidor,20/11/2022,Standard Class,California,Almacenamiento,0,0.9772,7,48.86
Suministros de Oficina,Seattle,United States,Chris Cortes,Fellowes,16/11/2022,US-2022-107888,98103,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Oeste,Consumidor,19/11/2022,First Class,Washington,Almacenamiento,0,7.9896,1,33.29
Tecnología,Bowling Green,United States,Bill Stewart,Logitech,16/11/2022,US-2022-160633,43402,Logitech Media Keyboard K200,Este,Corporativo,21/11/2022,Standard Class,Ohio,Accesorios,0.2,-1.7495,5,139.96
Tecnología,Bowling Green,United States,Bill Stewart,Hewlett-Packard,16/11/2022,US-2022-160633,43402,Hewlett Packard 610 Color Digital Copier / Printer,Este,Corporativo,21/11/2022,Standard Class,Ohio,Copiadoras,0.4,74.9985,3,899.982
Tecnología,San Francisco,United States,Mitch Willingham,Other,16/11/2022,US-2022-136308,94122,Bady BDG101FRU Card Printer,Oeste,Corporativo,16/11/2022,Mismo Dia,California,Maquinas,0.2,215.9973,3,1919.976
Tecnología,Yonkers,United States,Mick Hernandez,Hewlett-Packard,16/11/2022,US-2022-114657,10701,Hewlett-Packard 300S Scientific Calculator,Este,Home Office,21/11/2022,Standard Class,New York,Maquinas,0,24.1224,4,52.44
Tecnología,Utica,United States,Charlotte Melton,iOttie,16/11/2022,US-2022-118598,13501,iOttie HLCRIO102 Car Mount,Este,Consumidor,16/11/2022,Mismo Dia,New York,Telefonos,0,5.997,6,119.94
Tecnología,Seattle,United States,Chris Cortes,Plantronics,16/11/2022,US-2022-107888,98103,Plantronics Encore H101 Dual Earpieces Headset,Oeste,Consumidor,19/11/2022,First Class,Washington,Telefonos,0.2,10.788,3,107.88
Muebles,Brownsville,United States,Joy Bell-,Atlantic,17/11/2022,US-2022-124674,78521,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Central,Consumidor,23/11/2022,Standard Class,Texas,Libreros,0.32,-14.4588,2,327.7328
Muebles,New York City,United States,Christopher Conant,Howard Miller,17/11/2022,US-2022-155866,10011,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Este,Consumidor,21/11/2022,Standard Class,New York,Muebleria,0,76.9816,4,187.76
Suministros de Oficina,Salem,United States,Christine Sundaresam,Bionaire,17/11/2022,US-2022-165687,24153,Bionaire 99.97% HEPA Air Cleaner,Sur,Consumidor,23/11/2022,Standard Class,Virginia,Linea Blanca,0,12.264,2,35.04
Suministros de Oficina,Everett,United States,Xylona Preis,Stanley,17/11/2022,US-2022-138163,2149,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Este,Consumidor,20/11/2022,First Class,Massachusetts,Arte,0,14.2632,3,50.94
Suministros de Oficina,Hagerstown,United States,Trudy Brown,Angle-D,17/11/2022,US-2022-116505,21740,"Angle-D Binders with Locking Rings, Label Holders",Este,Consumidor,21/11/2022,Second Class,Maryland,Portafolio,0,20.586,6,43.8
Suministros de Oficina,Seattle,United States,Greg Guthrie,Cardinal,17/11/2022,US-2022-118122,98103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Oeste,Corporativo,24/11/2022,Standard Class,Washington,Portafolio,0.2,4.5188,2,13.904
Suministros de Oficina,Hillsboro,United States,Katharine Harms,Avery,17/11/2022,US-2022-158120,97123,Avery Reinforcements for Hole-Punch Pages,Oeste,Corporativo,21/11/2022,Standard Class,Oregon,Portafolio,0.7,-3.465,7,4.158
Suministros de Oficina,Charlotte,United States,Clytie Kelty,Xerox,17/11/2022,US-2022-100902,28205,Xerox 1938,Sur,Consumidor,21/11/2022,Standard Class,North Carolina,Papel,0.2,93.884,7,268.24
Suministros de Oficina,Hillsboro,United States,Katharine Harms,Wirebound,17/11/2022,US-2022-158120,97123,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Oeste,Corporativo,21/11/2022,Standard Class,Oregon,Papel,0.2,6.6177,3,19.608
Suministros de Oficina,New York City,United States,Christopher Conant,Xerox,17/11/2022,US-2022-155866,10011,Xerox 1905,Este,Consumidor,21/11/2022,Standard Class,New York,Papel,0,18.6624,6,38.88
Suministros de Oficina,New York City,United States,Victoria Wilson,Other,17/11/2022,US-2022-128265,10011,Deluxe Rollaway Locking File with Drawer,Este,Corporativo,22/11/2022,Second Class,New York,Almacenamiento,0,349.3392,3,1247.64
Tecnología,Athens,United States,Ruben Ausman,Logitech,17/11/2022,US-2022-163629,30605,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Sur,Corporativo,21/11/2022,Standard Class,Georgia,Accesorios,0,28.7964,1,79.99
Tecnología,Charlotte,United States,Clytie Kelty,Plantronics,17/11/2022,US-2022-100902,28205,Plantronics S12 Corded Telephone Headset System,Sur,Consumidor,21/11/2022,Standard Class,North Carolina,Accesorios,0.2,107.79,5,431.16
Tecnología,Naperville,United States,Emily Grady,Logitech,17/11/2022,US-2022-141719,60540,Logitech Illuminated - Keyboard,Central,Consumidor,21/11/2022,Second Class,Illinois,Accesorios,0.2,83.986,5,239.96
Tecnología,Newark,United States,Hunter Lopez,Canon,17/11/2022,US-2022-166709,19711,Canon imageCLASS 2200 Advanced Copier,Este,Consumidor,22/11/2022,Standard Class,Delaware,Copiadoras,0,5039.9856,3,10499.97
Tecnología,Athens,United States,Ruben Ausman,Panasonic,17/11/2022,US-2022-163629,30605,Panasonic KX - TS880B Telephone,Sur,Corporativo,21/11/2022,Standard Class,Georgia,Telefonos,0,55.647,5,206.1
Muebles,Chicago,United States,Russell D'Ascenzo,Global,18/11/2022,US-2022-160122,60623,Global Highback Leather Tilter in Burgundy,Central,Consumidor,23/11/2022,Standard Class,Illinois,Sillas,0.3,-25.4772,2,127.386
Muebles,Milwaukee,United States,Nona Balk,GE,18/11/2022,US-2022-107825,53209,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Central,Corporativo,18/11/2022,Mismo Dia,Wisconsin,Muebleria,0,2.7354,2,5.82
Muebles,Saginaw,United States,Maria Etezadi,C-Line,18/11/2022,US-2022-143434,48601,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Central,Home Office,24/11/2022,Standard Class,Michigan,Muebleria,0,8.2992,4,19.76
Suministros de Oficina,Miramar,United States,Jim Sink,Acco,18/11/2022,US-2022-104864,33023,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Sur,Corporativo,23/11/2022,Second Class,Florida,Linea Blanca,0.2,48.632,4,389.056
Suministros de Oficina,Lakewood,United States,Jane Waco,BIC,18/11/2022,US-2022-158946,44107,BIC Liqua Brite Liner,Este,Corporativo,23/11/2022,Standard Class,Ohio,Arte,0.2,7.7728,7,38.864
Suministros de Oficina,Seattle,United States,Christina DeMoss,Wilson Jones,18/11/2022,US-2022-132444,98105,"Wilson Jones 1"" Hanging DublLock Ring Binders",Oeste,Consumidor,21/11/2022,First Class,Washington,Portafolio,0.2,2.9568,2,8.448
Suministros de Oficina,Miramar,United States,Jim Sink,Ibico,18/11/2022,US-2022-104864,33023,Ibico Plastic and Wire Spiral Binding Combs,Sur,Corporativo,23/11/2022,Second Class,Florida,Portafolio,0.7,-16.1856,8,20.232
Suministros de Oficina,Chicago,United States,Russell D'Ascenzo,Peel & Seel,18/11/2022,US-2022-160122,60623,"Peel & Seel Recycled Catalog Envelopes, Brown",Central,Consumidor,23/11/2022,Standard Class,Illinois,Sobres,0.2,20.844,6,55.584
Suministros de Oficina,Seattle,United States,Christina DeMoss,OIC,18/11/2022,US-2022-132444,98105,Binder Clips by OIC,Oeste,Consumidor,21/11/2022,First Class,Washington,Ajustadores,0,1.4208,2,2.96
Suministros de Oficina,Milwaukee,United States,Nona Balk,Avery,18/11/2022,US-2022-107825,53209,Avery 487,Central,Corporativo,18/11/2022,Mismo Dia,Wisconsin,Etiquetas,0,3.4686,2,7.38
Suministros de Oficina,Homestead,United States,Art Ferguson,Xerox,18/11/2022,US-2022-167871,33030,Xerox 194,Sur,Consumidor,23/11/2022,Standard Class,Florida,Papel,0.2,15.5344,1,44.384
Suministros de Oficina,Miramar,United States,Jim Sink,Xerox,18/11/2022,US-2022-104864,33023,Xerox 211,Sur,Corporativo,23/11/2022,Second Class,Florida,Papel,0.2,14.5152,8,41.472
Suministros de Oficina,Miramar,United States,Jim Sink,Xerox,18/11/2022,US-2022-104864,33023,Xerox 221,Sur,Corporativo,23/11/2022,Second Class,Florida,Papel,0.2,7.2576,4,20.736
Suministros de Oficina,Seattle,United States,Christina DeMoss,Fellowes,18/11/2022,US-2022-132444,98105,Fellowes Bankers Box Stor/Drawer Steel Plus,Oeste,Consumidor,21/11/2022,First Class,Washington,Almacenamiento,0,9.594,3,95.94
Suministros de Oficina,Milwaukee,United States,Nona Balk,Other,18/11/2022,US-2022-107825,53209,"Companion Letter/Legal File, Black",Central,Corporativo,18/11/2022,Mismo Dia,Wisconsin,Almacenamiento,0,10.5728,1,37.76
Suministros de Oficina,Milwaukee,United States,Nona Balk,Decoflex,18/11/2022,US-2022-107825,53209,"Decoflex Hanging Personal Folder File, Blue",Central,Corporativo,18/11/2022,Mismo Dia,Wisconsin,Almacenamiento,0,24.9804,6,92.52
Suministros de Oficina,Miramar,United States,Jim Sink,Tennsco,18/11/2022,US-2022-104864,33023,Tennsco Commercial Shelving,Sur,Corporativo,23/11/2022,Second Class,Florida,Almacenamiento,0.2,-19.323,5,81.36
Suministros de Oficina,Seattle,United States,Christina DeMoss,Eldon,18/11/2022,US-2022-132444,98105,Eldon Portable Mobile Manager,Oeste,Consumidor,21/11/2022,First Class,Washington,Almacenamiento,0,45.8136,6,169.68
Suministros de Oficina,Homestead,United States,Art Ferguson,Staple remover,18/11/2022,US-2022-167871,33030,Staple remover,Sur,Consumidor,23/11/2022,Standard Class,Florida,Papeleria,0.2,-0.6624,1,2.944
Tecnología,Seattle,United States,Christina DeMoss,Imation,18/11/2022,US-2022-132444,98105,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Oeste,Consumidor,21/11/2022,First Class,Washington,Accesorios,0,54.3332,4,132.52
Tecnología,Long Beach,United States,Dave Kipp,Belkin,18/11/2022,US-2022-104913,11561,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Este,Consumidor,22/11/2022,Standard Class,New York,Telefonos,0,36.7255,5,74.95
Muebles,College Station,United States,Art Ferguson,Office Star,19/11/2022,US-2022-139969,77840,Office Star Flex Back Scooter Chair with White Frame,Central,Consumidor,26/11/2022,Standard Class,Texas,Sillas,0.3,-53.2704,3,233.058
Muebles,Houston,United States,Nathan Cano,Global,19/11/2022,US-2022-131254,77095,"Global Wood Trimmed Manager's Task Chair, Khaki",Central,Consumidor,21/11/2022,First Class,Texas,Sillas,0.3,-46.3998,3,191.058
Muebles,San Angelo,United States,Linda Cazamias,Other,19/11/2022,US-2022-137491,76903,"Lifetime Advantage Folding Chairs, 4/Carton",Central,Corporativo,25/11/2022,Standard Class,Texas,Sillas,0.3,-8.7232,2,305.312
Muebles,Carrollton,United States,Aimee Bixby,Other,19/11/2022,US-2022-158876,75007,Telescoping Adjustable Floor Lamp,Central,Consumidor,21/11/2022,Second Class,Texas,Muebleria,0.6,-13.993,2,15.992
Muebles,Los Angeles,United States,Mick Crebagga,Executive Impressions,19/11/2022,US-2022-126242,90049,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Oeste,Consumidor,24/11/2022,Standard Class,California,Muebleria,0,7.106,1,18.7
Muebles,Henderson,United States,Adrian Barton,3M,19/11/2022,US-2022-101042,42420,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Sur,Consumidor,23/11/2022,Standard Class,Kentucky,Muebleria,0,213.6888,6,821.88
Muebles,New York City,United States,Anne Pryor,Hon,19/11/2022,US-2022-143021,10011,Hon 61000 Series Interactive Training Tables,Este,Home Office,19/11/2022,Mismo Dia,New York,Mesas,0.4,-29.3238,3,79.974
Muebles,Chicago,United States,Jonathan Howell,Other,19/11/2022,US-2022-152380,60623,BPI Conference Tables,Central,Consumidor,23/11/2022,Standard Class,Illinois,Mesas,0.5,-131.445,3,219.075
Muebles,San Antonio,United States,Stewart Carmichael,Bush,19/11/2022,US-2022-112529,78207,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Central,Corporativo,21/11/2022,First Class,Texas,Mesas,0.3,-71.8116,6,718.116
Suministros de Oficina,New York City,United States,Justin Deggeller,Hoover,19/11/2022,US-2022-168858,10011,Hoover Shoulder Vac Commercial Portable Vacuum,Este,Corporativo,23/11/2022,Standard Class,New York,Linea Blanca,0,626.185,7,2504.74
Suministros de Oficina,Springfield,United States,Richard Bierner,Newell,19/11/2022,US-2022-146458,22153,Newell 349,Sur,Consumidor,22/11/2022,Second Class,Virginia,Arte,0,6.6584,7,22.96
Suministros de Oficina,San Antonio,United States,Stewart Carmichael,Other,19/11/2022,US-2022-112529,78207,Peel-Off China Markers,Central,Corporativo,21/11/2022,First Class,Texas,Arte,0.2,8.7384,4,31.776
Suministros de Oficina,Carrollton,United States,Aimee Bixby,Boston,19/11/2022,US-2022-158876,75007,"Boston School Pro Electric Pencil Sharpener, 1670",Central,Consumidor,21/11/2022,Second Class,Texas,Arte,0.2,8.6744,4,99.136
Suministros de Oficina,Houston,United States,Nathan Cano,Avery,19/11/2022,US-2022-131254,77095,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Central,Consumidor,21/11/2022,First Class,Texas,Arte,0.2,3.912,5,13.04
